workerid,correct_answer,math_answer,prime,prime_condition,sentence_completion,slide_number_in_experiment,target,error,label
41,filler,1.5,Filler03.png,Fi,left the building,34,The prime minister held a press conference and shortly afterwards ____ .,,
41,2,-27,LAprime03.png,LA,needed assisted care,35,The social worker greeted the nurse of the senior-citizens who ____.,,L
41,filler,6,Filler20.png,Fi,was chopped,36,"After washing the salad with its firm green leaves, the scullion ____ .",,
41,filler,0.153,Filler21.png,Fi,the man,37,The barman slid a whiskey and a beer over to ____.,,
18,9,9,HAprime11.png,HA,rang,2,The tourist guide mentioned the bells of the church that ____ .,,H
18,2,2,HAprime05.png,HA,was sitting over there,3,The bus driver talked to the leader of the boy scouts who ____ .,,H
18,filler,6,Filler05.png,Fi,nobody could get in,4,The teenagers barricaded the main entrance of the school so that ____ .,,
18,filler,14,Filler01.png,Fi,people entering the forest,5,The ranger of the forest near the city borders forbid ____ .,,
18,filler,5,Filler04.png,Fi,to be cleaned,6,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
18,filler,15,Filler21.png,Fi,stepped off the podium,7,The prime minister held a press conference and shortly afterwards ____ .,,
18,filler,14,Filler18.png,Fi,cried,8,"Because of last night's TV documentary, the old lady ____ .",,
18,filler,7,Filler15.png,Fi,", the captain stated that the plane will land",9,Shortly before the fully occupied passenger plane has landed ____ .,,
18,filler,15,Filler10.png,Fi,the man,10,The postman delivered a small parcel to ____ .,,
18,filler,5,Filler17.png,Fi,he felt sympathy for them,11,The priest looked after the asylum seekers because ____ .,,
18,filler,12,Filler22.png,Fi,washed his hands,12,"After washing the salad with its firm green leaves, the scullion ____ .",,
18,filler,4,Filler16.png,Fi,he could speak with the doctor,13,The patient had to wait for quite some time before ____ .,,
18,15,15,BLprime10.png,BL,were provided,14,The commission referred to the source of the donations that ____ .,,L
18,filler,3,Filler12.png,Fi,the show,15,The famous entertainer was given a bunch of flowers after ____ .,,
18,filler,3,Filler11.png,Fi,the man,16,The racing driver showed the torn overall to ____ .,,
18,filler,10,Filler14.png,Fi,stolen,17,The police learnt that the handbag of the diplomat's wife had been ____ .,,
18,19,19,LAprime07.png,LA,were sitting at the table,18,The minister saw the bodyguard of the diplomats who ____ .,,L
18,2,2,LAprime03.png,LA,he was investigating,19,The superintendent checked the earnings of the company that ____ .,,L
18,filler,15,Filler06.png,Fi,", the man was late to work",20,Because of a considerable delay of the 7:30am train ____ .,,
18,26,26,BLprime08.png,BL,were printed today,21,We were amused at the articles of the newspaper that ____ .,,H
18,filler,4,Filler07.png,Fi,the speech ended,22,The speaker switched off the microphone before ____ .,,
18,7,7,LAprime06.png,LA,violated the law,23,The secret service confiscated all files of the organisation that ____ .,,L
18,filler,1,Filler13.png,Fi,the man,24,The barman slid a whiskey and a beer over to ____.,,
18,filler,7,Filler20.png,Fi,broken,25,The conductor noticed that the strings of the soloist's violin were ____ .,,
18,filler,3,Filler08.png,Fi,", the car had to slow down",26,Thanks to stricter speed checks on national motorways ____.,,
18,filler,16,Filler19.png,Fi,too loud,27,The woman complained that the bicycles of the neighbour's kids were ____ .,,
18,17,17,HAprime02.png,HA,were living in the home,28,The social worker greeted the nurse of the senior-citizens who ____.,,L
18,2,2,BLprime01.png,BL,were vulnerable,29,The hacker attacked the web sites of the service provider that ____ .,,H
18,21,21,BLprime12.png,BL,was used,30,The scientist criticised the method of the studies that ____ .,,H
18,filler,7,Filler23.png,Fi,", the concert was cancelled",31,Because of unexpectedly harsh weather conditions in spring ____ .,,
18,18,18,LAprime09.png,LA,they used to work at,32,The homeowner kept the letters of the office that ____ .,,L
18,filler,2,Filler09.png,Fi,that they were innocent,33,The accomplice of the recently convicted fraudster alleged ____ .,,
18,filler,12,Filler02.png,Fi,ripped,34,The captain recalled that sails of the pirates' ship were ____ .,,
18,filler,7,Filler24.png,Fi,to close down,35,The management of the successful supermarket chain planned ____ .,,
18,11,11,HAprime04.png,HA,lived in the palace,36,A stranger blackmailed the butler of the royals who ____ .,,L
18,filler,1,Filler03.png,Fi,buried evidence,37,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
36,2,2,LAprime03.png,LA,failed,2,The scientist criticised the method of the studies that ____ .,,L
36,filler,1,Filler13.png,Fi,leaving,3,The speaker switched off the microphone before ____ .,,
36,filler,7,Filler20.png,Fi,", the ""fasten seatbelt"" light illuminated",4,Shortly before the fully occupied passenger plane has landed ____ .,,
36,filler,14,Filler01.png,Fi,his partner,5,The racing driver showed the torn overall to ____ .,,
36,1,1,HAprime09.png,HA,were visiting,6,The minister saw the bodyguard of the diplomats who ____ .,,L
36,filler,15,Filler21.png,Fi,", ticketing has decreased",7,Thanks to stricter speed checks on national motorways ____.,,
36,filler,6,Filler05.png,Fi,loose,8,The conductor noticed that the strings of the soloist's violin were ____ .,,
36,filler,16,Filler19.png,Fi,he was at the church that morning,9,The priest looked after the asylum seekers because ____ .,,
36,filler,3,Filler08.png,Fi,black,10,The captain recalled that sails of the pirates' ship were ____ .,,
36,filler,7,Filler23.png,Fi,misspoke,11,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
36,filler,4,Filler07.png,Fi,he was visiting his father that night,12,The accomplice of the recently convicted fraudster alleged ____ .,,
36,19,19,BLprime05.png,BL,ring every hour,13,The tourist guide mentioned the bells of the church that ____ .,,H
36,filler,4,Filler15.png,Fi,stolen,14,The police learnt that the handbag of the diplomat's wife had been ____ .,,
36,filler,10,Filler14.png,Fi,smoking on grounds,15,The ranger of the forest near the city borders forbid ____ .,,
36,9,9,HAprime11.png,HA,handled his mortgage,16,The homeowner kept the letters of the office that ____ .,,L
36,16,16,BLprime02.png,BL,morning,17,The superintendent checked the earnings of the company that ____ .,,U
36,filler,5,Filler04.png,Fi,his performance,18,The famous entertainer was given a bunch of flowers after ____ .,,
36,filler,1,Filler03.png,Fi,strewn on the lawn,19,The woman complained that the bicycles of the neighbour's kids were ____ .,,
36,filler,7,Filler24.png,Fi,cleaned,20,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
36,filler,14,Filler18.png,Fi,took questions,21,The prime minister held a press conference and shortly afterwards ____ .,,
36,3,3,LAprime04.png,LA,was working that day,22,The social worker greeted the nurse of the senior-citizens who ____.,,H
36,filler,2,Filler09.png,Fi,Maria called an Uber,23,Because of a considerable delay of the 7:30am train ____ .,,
36,filler,15,Filler06.png,Fi,called her daughter,24,"Because of last night's TV documentary, the old lady ____ .",,
36,19,19,BLprime06.png,BL,was responsible for the crime,25,The secret service confiscated all files of the organisation that ____ .,,L
36,16,16,LAprime08.png,LA,came in that morning,26,The commission referred to the source of the donations that ____ .,,L
36,15,15,BLprime10.png,BL,poked fun at the president,27,We were amused at the articles of the newspaper that ____ .,,H
36,filler,5,Filler17.png,Fi,a staff appreciation party,28,The management of the successful supermarket chain planned ____ .,,
36,filler,3,Filler11.png,Fi,being seen,29,The patient had to wait for quite some time before ____ .,,
36,5,5,HAprime01.png,HA,Brad used,30,The hacker attacked the web sites of the service provider that ____ .,,U
36,13,11,HAprime07.png,HA,was in charge of transportation,31,The bus driver talked to the leader of the boy scouts who ____ .,,H
36,filler,3,Filler12.png,Fi,my house,32,The postman delivered a small parcel to ____ .,,
36,filler,4,Filler16.png,Fi,the marathon was postponed,33,Because of unexpectedly harsh weather conditions in spring ____ .,,
36,11,11,LAprime12.png,LA,live in Arrendale,34,A stranger blackmailed the butler of the royals who ____ .,,L
36,filler,12,Filler22.png,Fi,my companion,35,The barman slid a whiskey and a beer over to ____.,,
36,filler,15,Filler10.png,Fi,chopped the lettuce,36,"After washing the salad with its firm green leaves, the scullion ____ .",,
36,filler,12,Filler02.png,Fi,the intruder couldn't get past,37,The teenagers barricaded the main entrance of the school so that ____ .,,
10,filler,3,Filler15.png,Fi,mopped,2,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
10,filler,1,Filler13.png,Fi,finish,3,The racing driver showed the torn overall to ____ .,,
10,19,9,BLprime09.png,BL,was unread,4,The homeowner kept the letters of the office that ____ .,,H
10,filler,3,Filler11.png,Fi,performing,5,The famous entertainer was given a bunch of flowers after ____ .,,
10,filler,15,Filler21.png,Fi,turned on the stove,6,"After washing the salad with its firm green leaves, the scullion ____ .",,
10,filler,15,Filler06.png,Fi,receiving attention,7,The patient had to wait for quite some time before ____ .,,
10,22,22,BLprime03.png,BL,was adopted,8,The scientist criticised the method of the studies that ____ .,,H
10,1,5,LAprime11.png,LA,we read,9,We were amused at the articles of the newspaper that ____ .,,U
10,filler,5,Filler04.png,Fi,they needed help,10,The priest looked after the asylum seekers because ____ .,,
10,filler,14,Filler18.png,Fi,left,11,The prime minister held a press conference and shortly afterwards ____ .,,
10,2,2,HAprime05.png,HA,they got,12,The secret service confiscated all files of the organisation that ____ .,,H
10,13,13,HAprime07.png,HA,had lots of clients,13,The hacker attacked the web sites of the service provider that ____ .,,U
10,15,13,HAprime06.png,HA,he had set up,14,The commission referred to the source of the donations that ____ .,,H
10,filler,3,Filler12.png,Fi,that house,15,The postman delivered a small parcel to ____ .,,
10,8,8,LAprime01.png,LA,was retired,16,A stranger blackmailed the butler of the royals who ____ .,,H
10,filler,10,Filler14.png,Fi,the man,17,The barman slid a whiskey and a beer over to ____.,,
10,filler,5,Filler17.png,Fi,there was turbulence,18,Shortly before the fully occupied passenger plane has landed ____ .,,
10,filler,7,Filler23.png,Fi,better,19,The captain recalled that sails of the pirates' ship were ____ .,,
10,filler,3,Filler08.png,Fi,very well,20,The management of the successful supermarket chain planned ____ .,,
10,13,13,HAprime10.png,HA,he met,21,The minister saw the bodyguard of the diplomats who ____ .,,U
10,filler,1,Filler03.png,Fi,noisy,22,The woman complained that the bicycles of the neighbour's kids were ____ .,,
10,filler,15,Filler10.png,Fi,no one gained entrance,23,The teenagers barricaded the main entrance of the school so that ____ .,,
10,21,21,BLprime12.png,BL,he met,24,The social worker greeted the nurse of the senior-citizens who ____.,,H
10,filler,6,Filler09.png,Fi,damaged,25,The conductor noticed that the strings of the soloist's violin were ____ .,,
10,3,5,LAprime04.png,LA,was bigger,26,The bus driver talked to the leader of the boy scouts who ____ .,,H
10,filler,4,Filler07.png,Fi,had led to safety on roads,27,Thanks to stricter speed checks on national motorways ____.,,
10,filler,4,Filler16.png,Fi,", I feel uneasy",28,Because of unexpectedly harsh weather conditions in spring ____ .,,
10,filler,16,Filler19.png,Fi,they were innocent,29,The accomplice of the recently convicted fraudster alleged ____ .,,
10,filler,12,Filler22.png,Fi,was a fraud,30,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
10,filler,14,Filler01.png,Fi,he gave his speech,31,The speaker switched off the microphone before ____ .,,
10,filler,12,Filler02.png,Fi,got scared,32,"Because of last night's TV documentary, the old lady ____ .",,
10,filler,6,Filler05.png,Fi,trespassing,33,The ranger of the forest near the city borders forbid ____ .,,
10,filler,11,Filler20.png,Fi,he got to work late,34,Because of a considerable delay of the 7:30am train ____ .,,
10,16,16,BLprime02.png,BL,was reported,35,The superintendent checked the earnings of the company that ____ .,,L
10,filler,11,Filler24.png,Fi,stolen,36,The police learnt that the handbag of the diplomat's wife had been ____ .,,
10,16,16,LAprime08.png,LA,rang,37,The tourist guide mentioned the bells of the church that ____ .,,H
27,19,19,LAprime07.png,LA,were classified,2,The secret service confiscated all files of the organisation that ____ .,,H
27,17,17,HAprime02.png,HA,were jokes,3,We were amused at the articles of the newspaper that ____ .,,H
27,filler,1,Filler03.png,Fi,the seatbelt sign turned on,4,Shortly before the fully occupied passenger plane has landed ____ .,,
27,filler,12,Filler02.png,Fi,stolen,5,The police learnt that the handbag of the diplomat's wife had been ____ .,,
27,filler,6,Filler05.png,Fi,her wedding,6,The famous entertainer was given a bunch of flowers after ____ .,,
27,21,21,BLprime12.png,BL,had cheated him,7,The hacker attacked the web sites of the service provider that ____ .,,L
27,2,2,BLprime01.png,BL,p-hacked,8,The scientist criticised the method of the studies that ____ .,,L
27,filler,10,Filler14.png,Fi,began making the dish,9,"After washing the salad with its firm green leaves, the scullion ____ .",,
27,filler,5,Filler04.png,Fi,hunting,10,The ranger of the forest near the city borders forbid ____ .,,
27,18,18,BLprime11.png,BL,rang every hour,11,The tourist guide mentioned the bells of the church that ____ .,,H
27,filler,12,Filler22.png,Fi,cheated,12,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
27,19,19,BLprime05.png,BL,helped out,13,The social worker greeted the nurse of the senior-citizens who ____.,,H
27,filler,3,Filler11.png,Fi,the customer,14,The barman slid a whiskey and a beer over to ____.,,
27,filler,3,Filler08.png,Fi,my door,15,The postman delivered a small parcel to ____ .,,
27,filler,3,Filler12.png,Fi,fainted from exhaustion,16,The prime minister held a press conference and shortly afterwards ____ .,,
27,filler,1,Filler13.png,Fi,too tight,17,The conductor noticed that the strings of the soloist's violin were ____ .,,
27,filler,16,Filler19.png,Fi,less accidents occured,18,Thanks to stricter speed checks on national motorways ____.,,
27,18,18,LAprime09.png,LA,was incredibly tall and bulky,19,The minister saw the bodyguard of the diplomats who ____ .,,H
27,filler,2,Filler09.png,Fi,black with a skull and bones,20,The captain recalled that sails of the pirates' ship were ____ .,,
27,filler,7,Filler15.png,Fi,his manager,21,The racing driver showed the torn overall to ____ .,,
27,filler,5,Filler17.png,Fi,to be cleaned immediately,22,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
27,filler,15,Filler10.png,Fi,she was late for work,23,Because of a considerable delay of the 7:30am train ____ .,,
27,filler,14,Filler01.png,Fi,the teachers couldn't get in,24,The teenagers barricaded the main entrance of the school so that ____ .,,
27,3,3,LAprime04.png,LA,were fraudulent,25,The commission referred to the source of the donations that ____ .,,L
27,15,15,HAprime06.png,HA,thanked him,26,The bus driver talked to the leader of the boy scouts who ____ .,,H
27,filler,15,Filler06.png,Fi,to expand their franchise,27,The management of the successful supermarket chain planned ____ .,,
27,filler,7,Filler24.png,Fi,that he wasn't involved,28,The accomplice of the recently convicted fraudster alleged ____ .,,
27,filler,14,Filler18.png,Fi,the doctor saw him,29,The patient had to wait for quite some time before ____ .,,
27,filler,7,Filler23.png,Fi,he finished,30,The speaker switched off the microphone before ____ .,,
27,12,12,HAprime08.png,HA,was cheating with the queen,31,A stranger blackmailed the butler of the royals who ____ .,,H
27,13,13,HAprime10.png,HA,was doing well recently,32,The superintendent checked the earnings of the company that ____ .,,L
27,2,2,LAprime03.png,LA,had valuable information,33,The homeowner kept the letters of the office that ____ .,,H
27,filler,4,Filler07.png,Fi,too loud,34,The woman complained that the bicycles of the neighbour's kids were ____ .,,
27,filler,7,Filler20.png,Fi,became scared,35,"Because of last night's TV documentary, the old lady ____ .",,
27,filler,15,Filler21.png,Fi,I wasn't able to make it to the game,36,Because of unexpectedly harsh weather conditions in spring ____ .,,
27,filler,4,Filler16.png,Fi,he cared for them,37,The priest looked after the asylum seekers because ____ .,,
45,filler,2,Filler09.png,Fi,killed the victim,2,The accomplice of the recently convicted fraudster alleged ____ .,,
45,filler,3,Filler08.png,Fi,performing,3,The famous entertainer was given a bunch of flowers after ____ .,,
45,filler,15,Filler21.png,Fi,was wrong,4,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
45,filler,1,Filler13.png,Fi,trespassers,5,The ranger of the forest near the city borders forbid ____ .,,
45,16,16,HAprime03.png,HA,made profits,6,The superintendent checked the earnings of the company that ____ .,,L
45,filler,4,Filler16.png,Fi,martha's home,7,The postman delivered a small parcel to ____ .,,
45,2,2,BLprime01.png,BL,rung at noon,8,The tourist guide mentioned the bells of the church that ____ .,,H
45,filler,12,Filler02.png,Fi,teachers could not get in,9,The teenagers barricaded the main entrance of the school so that ____ .,,
45,filler,16,Filler19.png,Fi,coughing,10,The speaker switched off the microphone before ____ .,,
45,19,9,BLprime09.png,BL,stood by them,11,The minister saw the bodyguard of the diplomats who ____ .,,H
45,3,3,LAprime04.png,LA,sat in the front,12,The bus driver talked to the leader of the boy scouts who ____ .,,H
45,18,18,BLprime11.png,BL,cared for the senior-citizens,13,The social worker greeted the nurse of the senior-citizens who ____.,,H
45,13,13,HAprime07.png,HA,gave false information,14,We were amused at the articles of the newspaper that ____ .,,H
45,filler,15,Filler10.png,Fi,ran away,15,The prime minister held a press conference and shortly afterwards ____ .,,
45,16,16,LAprime08.png,LA,worked there for a long time,16,A stranger blackmailed the butler of the royals who ____ .,,H
45,2,2,HAprime05.png,HA,were conducted on children,17,The scientist criticised the method of the studies that ____ .,,L
45,filler,14,Filler01.png,Fi,we have to drive more carefully,18,Thanks to stricter speed checks on national motorways ____.,,
45,filler,3,Filler12.png,Fi,I was late,19,Because of a considerable delay of the 7:30am train ____ .,,
45,filler,15,Filler06.png,Fi,leaving,20,The patient had to wait for quite some time before ____ .,,
45,filler,3,Filler11.png,Fi,white,21,The captain recalled that sails of the pirates' ship were ____ .,,
45,filler,5,Filler04.png,Fi,flowers did not bloom until summer,22,Because of unexpectedly harsh weather conditions in spring ____ .,,
45,filler,7,Filler24.png,Fi,the customer,23,The barman slid a whiskey and a beer over to ____.,,
45,filler,7,Filler20.png,Fi,are clean,24,"After washing the salad with its firm green leaves, the scullion ____ .",,
45,5,5,LAprime10.png,LA,wronged them,25,The hacker attacked the web sites of the service provider that ____ .,,L
45,filler,10,Filler14.png,Fi,a sale,26,The management of the successful supermarket chain planned ____ .,,
45,filler,14,Filler18.png,Fi,there was turbulence,27,Shortly before the fully occupied passenger plane has landed ____ .,,
45,filler,,Filler15.png,Fi,slept,28,"Because of last night's TV documentary, the old lady ____ .",,
45,filler,,Filler23.png,Fi,cleaned,29,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
45,19,,BLprime06.png,BL,were from the previous owner,30,The homeowner kept the letters of the office that ____ .,,H
45,filler,,Filler05.png,Fi,stolen,31,The woman complained that the bicycles of the neighbour's kids were ____ .,,
45,filler,,Filler22.png,Fi,her husband,32,The racing driver showed the torn overall to ____ .,,
45,filler,,Filler07.png,Fi,loose,33,The conductor noticed that the strings of the soloist's violin were ____ .,,
45,11,11,LAprime12.png,LA,exceeded 10000,34,The commission referred to the source of the donations that ____ .,,L
45,17,17,HAprime02.png,HA,breached the contract,35,The secret service confiscated all files of the organisation that ____ .,,U
45,filler,1,Filler03.png,Fi,"it was ""holy""",36,The priest looked after the asylum seekers because ____ .,,
45,filler,5,Filler17.png,Fi,bugged,37,The police learnt that the handbag of the diplomat's wife had been ____ .,,
16,filler,10,Filler14.png,Fi,stolen,2,The police learnt that the handbag of the diplomat's wife had been ____ .,,
16,13,13,HAprime07.png,HA,failed,3,The scientist criticised the method of the studies that ____ .,,L
16,26,26,BLprime04.png,BL,ruled,4,A stranger blackmailed the butler of the royals who ____ .,,L
16,15,15,HAprime06.png,HA,resided,5,The social worker greeted the nurse of the senior-citizens who ____.,,L
16,filler,14,Filler01.png,Fi,I was late to work,6,Because of a considerable delay of the 7:30am train ____ .,,
16,filler,7,Filler23.png,Fi,no one could enter,7,The teenagers barricaded the main entrance of the school so that ____ .,,
16,15,15,BLprime10.png,BL,filed bankruptcy,8,The superintendent checked the earnings of the company that ____ .,,L
16,filler,1,Filler03.png,Fi,finished preparation,9,"After washing the salad with its firm green leaves, the scullion ____ .",,
16,1,1,HAprime09.png,HA,posted,10,We were amused at the articles of the newspaper that ____ .,,L
16,filler,6,Filler05.png,Fi,too big,11,The woman complained that the bicycles of the neighbour's kids were ____ .,,
16,16,16,LAprime08.png,LA,was convicted,12,The secret service confiscated all files of the organisation that ____ .,,L
16,filler,7,Filler20.png,Fi,resigned,13,The prime minister held a press conference and shortly afterwards ____ .,,
16,2,2,LAprime03.png,LA,would not pay ransom,14,The hacker attacked the web sites of the service provider that ____ .,,U
16,filler,7,Filler24.png,Fi,the house,15,The postman delivered a small parcel to ____ .,,
16,filler,12,Filler02.png,Fi,there was turbulence,16,Shortly before the fully occupied passenger plane has landed ____ .,,
16,filler,2,Filler09.png,Fi,was hypervigilant,17,"Because of last night's TV documentary, the old lady ____ .",,
16,filler,12,Filler22.png,Fi,hidden,18,The captain recalled that sails of the pirates' ship were ____ .,,
16,filler,15,Filler06.png,Fi,being discharged,19,The patient had to wait for quite some time before ____ .,,
16,filler,4,Filler07.png,Fi,innocence,20,The accomplice of the recently convicted fraudster alleged ____ .,,
16,2,2,BLprime01.png,BL,had recently arrived,21,The minister saw the bodyguard of the diplomats who ____ .,,U
16,filler,14,Filler18.png,Fi,almost broken,22,The conductor noticed that the strings of the soloist's violin were ____ .,,
16,filler,3,Filler12.png,Fi,it was the right thing to do,23,The priest looked after the asylum seekers because ____ .,,
16,20,20,LAprime05.png,LA,rang every hour,24,The tourist guide mentioned the bells of the church that ____ .,,H
16,filler,3,Filler08.png,Fi,leaving the conference,25,The speaker switched off the microphone before ____ .,,
16,filler,1,Filler13.png,Fi,littering,26,The ranger of the forest near the city borders forbid ____ .,,
16,filler,15,Filler10.png,Fi,there were less accidents,27,Thanks to stricter speed checks on national motorways ____.,,
16,filler,3,Filler11.png,Fi,didn't have due diligence,28,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
16,filler,3,Filler17.png,Fi,her performance,29,The famous entertainer was given a bunch of flowers after ____ .,,
16,1,1,LAprime11.png,LA,had arrived,30,The commission referred to the source of the donations that ____ .,,L
16,filler,5,Filler04.png,Fi,to be cleaned,31,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
16,16,18,BLprime02.png,BL,was in charge,32,The bus driver talked to the leader of the boy scouts who ____ .,,H
16,filler,16,Filler19.png,Fi,his friend,33,The racing driver showed the torn overall to ____ .,,
16,12,12,HAprime12.png,HA,harassed her,34,The homeowner kept the letters of the office that ____ .,,L
16,filler,4,Filler16.png,Fi,to the customer,35,The barman slid a whiskey and a beer over to ____.,,
16,filler,15,Filler21.png,Fi,school was cancelled,36,Because of unexpectedly harsh weather conditions in spring ____ .,,
16,filler,7,Filler15.png,Fi,a grand reopening,37,The management of the successful supermarket chain planned ____ .,,
46,filler,3,Filler11.png,Fi,smoking near the forest.,2,The ranger of the forest near the city borders forbid ____ .,,
46,7,7,LAprime06.png,LA,had stolen from his employers.,3,A stranger blackmailed the butler of the royals who ____ .,,H
46,2,2,HAprime05.png,HA,had been given to the hospital.,4,The commission referred to the source of the donations that ____ .,,L
46,filler,16,Filler19.png,Fi,left in the yard,5,The woman complained that the bicycles of the neighbour's kids were ____ .,,
46,3,3,LAprime04.png,LA,arrived that day,6,The homeowner kept the letters of the office that ____ .,,H
46,filler,12,Filler22.png,Fi,stepping off the stage,7,The speaker switched off the microphone before ____ .,,
46,filler,5,Filler17.png,Fi,the show,8,The famous entertainer was given a bunch of flowers after ____ .,,
46,filler,1,Filler13.png,Fi,black,9,The captain recalled that sails of the pirates' ship were ____ .,,
46,filler,14,Filler01.png,Fi,his wife,10,The racing driver showed the torn overall to ____ .,,
46,filler,0,Filler02.png,Fi,had misstated the facts of the case,11,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
46,filler,10,Filler14.png,Fi,began slicing the tomatoes,12,"After washing the salad with its firm green leaves, the scullion ____ .",,
46,filler,7,Filler15.png,Fi,resigned,13,The prime minister held a press conference and shortly afterwards ____ .,,
46,filler,15,Filler21.png,Fi,worn,14,The conductor noticed that the strings of the soloist's violin were ____ .,,
46,filler,14,Filler18.png,Fi,swept and mopped,15,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
46,filler,3,Filler08.png,Fi,she was late for work,16,Because of a considerable delay of the 7:30am train ____ .,,
46,8,8,LAprime01.png,LA,had recently arrived,17,The minister saw the bodyguard of the diplomats who ____ .,,U
46,filler,7,Filler24.png,Fi,it was his Christian duty,18,The priest looked after the asylum seekers because ____ .,,
46,26,26,BLprime08.png,BL,disproved her theory,19,The scientist criticised the method of the studies that ____ .,,L
46,filler,15,Filler10.png,Fi,there were fewer crashes last year,20,Thanks to stricter speed checks on national motorways ____.,,
46,22,22,BLprime03.png,BL,described the prime minster's recent struggles,21,We were amused at the articles of the newspaper that ____ .,,H
46,filler,3,Filler12.png,Fi,stolen,22,The police learnt that the handbag of the diplomat's wife had been ____ .,,
46,filler,4,Filler16.png,Fi,the cottage,23,The postman delivered a small parcel to ____ .,,
46,filler,7,Filler23.png,Fi,planting was delayed,24,Because of unexpectedly harsh weather conditions in spring ____ .,,
46,filler,1,Filler03.png,Fi,the steward asked everyone to fasten their seatbelts,25,Shortly before the fully occupied passenger plane has landed ____ .,,
46,14,14,LAprime02.png,LA,powered the local hospital,26,The hacker attacked the web sites of the service provider that ____ .,,L
46,1,1,HAprime09.png,HA,had been recently displaced,27,The social worker greeted the nurse of the senior-citizens who ____.,,L
46,filler,7,Filler20.png,Fi,the shooter could not get back inside,28,The teenagers barricaded the main entrance of the school so that ____ .,,
46,filler,2,Filler09.png,Fi,the patron,29,The barman slid a whiskey and a beer over to ____.,,
46,filler,15,Filler06.png,Fi,seeing the doctor,30,The patient had to wait for quite some time before ____ .,,
46,15,15,BLprime10.png,BL,he had recently invested in,31,The superintendent checked the earnings of the company that ____ .,,L
46,21,21,BLprime12.png,BL,had leaked confidential information to the press,32,The secret service confiscated all files of the organisation that ____ .,,L
46,filler,5,Filler04.png,Fi,he knew nothing of the extent of the crimes,33,The accomplice of the recently convicted fraudster alleged ____ .,,
46,9,9,HAprime11.png,HA,had rung to announce the end of the second world war,34,The tourist guide mentioned the bells of the church that ____ .,,H
46,13,13,HAprime07.png,HA,was accompanying the boys to the camp,35,The bus driver talked to the leader of the boy scouts who ____ .,,H
46,filler,4,Filler07.png,Fi,to open new stores,36,The management of the successful supermarket chain planned ____ .,,
46,filler,6,Filler05.png,Fi,was extra careful to lock her doors that evening,37,"Because of last night's TV documentary, the old lady ____ .",,
39,filler,14,Filler18.png,Fi,thawing,2,Because of unexpectedly harsh weather conditions in spring ____ .,,
39,filler,7,Filler15.png,Fi,they needed help.,3,The priest looked after the asylum seekers because ____ .,,
39,11,11,LAprime12.png,LA,gave directions,4,The bus driver talked to the leader of the boy scouts who ____ .,,H
39,filler,15,Filler06.png,Fi,campfires,5,The ranger of the forest near the city borders forbid ____ .,,
39,filler,3,Filler11.png,Fi,black,6,The captain recalled that sails of the pirates' ship were ____ .,,
39,26,26,BLprime04.png,BL,were huge,7,The tourist guide mentioned the bells of the church that ____ .,,H
39,filler,1,Filler13.png,Fi,stolen,8,The police learnt that the handbag of the diplomat's wife had been ____ .,,
39,filler,12,Filler24.png,Fi,the crewchief,9,The racing driver showed the torn overall to ____ .,,
39,filler,16,Filler19.png,Fi,cried,10,"Because of last night's TV documentary, the old lady ____ .",,
39,19,9,BLprime09.png,BL,overcharged and had data caps,11,The hacker attacked the web sites of the service provider that ____ .,,L
39,filler,12,Filler02.png,Fi,me,12,The postman delivered a small parcel to ____ .,,
39,filler,14,Filler01.png,Fi,resigned,13,The prime minister held a press conference and shortly afterwards ____ .,,
39,filler,15,Filler21.png,Fi,leaving,14,The speaker switched off the microphone before ____ .,,
39,19,19,BLprime06.png,BL,had jokes,15,We were amused at the articles of the newspaper that ____ .,,U
39,12,12,HAprime08.png,HA,overcharged,16,The superintendent checked the earnings of the company that ____ .,,L
39,filler,3,Filler12.png,Fi,leaving,17,The patient had to wait for quite some time before ____ .,,
39,filler,5,Filler17.png,Fi,mopped,18,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
39,filler,10,Filler14.png,Fi,they put all the trays in the upright position,19,Shortly before the fully occupied passenger plane has landed ____ .,,
39,filler,1,Filler03.png,Fi,shook them,20,"After washing the salad with its firm green leaves, the scullion ____ .",,
39,filler,4,Filler07.png,Fi,pollution is down,21,Thanks to stricter speed checks on national motorways ____.,,
39,filler,2,Filler05.png,Fi,got away,22,The accomplice of the recently convicted fraudster alleged ____ .,,
39,filler,7,Filler20.png,Fi,in her yard,23,The woman complained that the bicycles of the neighbour's kids were ____ .,,
